lang,n,date
en,426436,2021-05-03
es,76393,2021-05-03
pt,30260,2021-05-03
in,24197,2021-05-03
fr,19519,2021-05-03
und,16476,2021-05-03
hi,10661,2021-05-03
it,10335,2021-05-03
tr,8271,2021-05-03
de,8204,2021-05-03
tl,6275,2021-05-03
ja,4652,2021-05-03
nl,3828,2021-05-03
ca,2186,2021-05-03
pl,2015,2021-05-03
et,1705,2021-05-03
ru,1234,2021-05-03
th,1096,2021-05-03
el,974,2021-05-03
mr,810,2021-05-03
sv,775,2021-05-03
ro,740,2021-05-03
cs,679,2021-05-03
ht,660,2021-05-03
ta,607,2021-05-03
ar,605,2021-05-03
gu,515,2021-05-03
kn,493,2021-05-03
bn,408,2021-05-03
da,400,2021-05-03
te,357,2021-05-03
zh,352,2021-05-03
fi,318,2021-05-03
ur,317,2021-05-03
vi,304,2021-05-03
ml,294,2021-05-03
or,235,2021-05-03
pa,210,2021-05-03
lv,209,2021-05-03
uk,208,2021-05-03
ne,199,2021-05-03
no,184,2021-05-03
sl,143,2021-05-03
hu,129,2021-05-03
ko,116,2021-05-03
lt,83,2021-05-03
cy,77,2021-05-03
eu,75,2021-05-03
si,72,2021-05-03
fa,60,2021-05-03
is,38,2021-05-03
bg,31,2021-05-03
iw,23,2021-05-03
my,18,2021-05-03
sr,10,2021-05-03
km,7,2021-05-03
lo,7,2021-05-03
am,6,2021-05-03
bo,5,2021-05-03
ckb,5,2021-05-03
hy,5,2021-05-03
ps,4,2021-05-03
ka,3,2021-05-03
dv,2,2021-05-03
