lang,n,date
en,679154,2020-04-19
es,195488,2020-04-19
pt,57421,2020-04-19
und,55839,2020-04-19
fr,48068,2020-04-19
in,33999,2020-04-19
it,25550,2020-04-19
ja,16634,2020-04-19
hi,11557,2020-04-19
de,10918,2020-04-19
tr,10376,2020-04-19
tl,9183,2020-04-19
ca,8742,2020-04-19
nl,5145,2020-04-19
ru,3470,2020-04-19
ar,3044,2020-04-19
ro,1950,2020-04-19
pl,1922,2020-04-19
th,1707,2020-04-19
ta,1479,2020-04-19
et,1396,2020-04-19
sv,1264,2020-04-19
ur,1067,2020-04-19
mr,945,2020-04-19
cs,814,2020-04-19
lt,786,2020-04-19
zh,758,2020-04-19
el,691,2020-04-19
fi,669,2020-04-19
da,654,2020-04-19
bn,546,2020-04-19
ht,511,2020-04-19
te,508,2020-04-19
kn,488,2020-04-19
gu,478,2020-04-19
ml,430,2020-04-19
fa,408,2020-04-19
uk,395,2020-04-19
vi,391,2020-04-19
lv,345,2020-04-19
ko,325,2020-04-19
ne,278,2020-04-19
sl,270,2020-04-19
no,261,2020-04-19
cy,211,2020-04-19
iw,187,2020-04-19
or,179,2020-04-19
pa,150,2020-04-19
eu,148,2020-04-19
hu,120,2020-04-19
bg,94,2020-04-19
si,84,2020-04-19
is,62,2020-04-19
ps,56,2020-04-19
my,40,2020-04-19
sr,39,2020-04-19
sd,26,2020-04-19
lo,24,2020-04-19
ckb,16,2020-04-19
hy,15,2020-04-19
am,14,2020-04-19
ka,8,2020-04-19
dv,7,2020-04-19
km,6,2020-04-19
bo,1,2020-04-19
