lang,n,date
en,579086,2021-01-12
es,115550,2021-01-12
pt,45936,2021-01-12
fr,28130,2021-01-12
in,25801,2021-01-12
und,18604,2021-01-12
de,17207,2021-01-12
it,12901,2021-01-12
nl,12501,2021-01-12
ja,6248,2021-01-12
tr,5178,2021-01-12
tl,4928,2021-01-12
ca,4631,2021-01-12
pl,3553,2021-01-12
ru,2827,2021-01-12
el,2098,2021-01-12
hi,1740,2021-01-12
sv,1191,2021-01-12
th,1007,2021-01-12
cs,970,2021-01-12
ro,969,2021-01-12
et,847,2021-01-12
ar,573,2021-01-12
lv,561,2021-01-12
da,450,2021-01-12
zh,415,2021-01-12
ht,407,2021-01-12
uk,380,2021-01-12
ta,299,2021-01-12
fi,292,2021-01-12
sl,252,2021-01-12
no,183,2021-01-12
cy,162,2021-01-12
mr,160,2021-01-12
lt,149,2021-01-12
ml,140,2021-01-12
hu,137,2021-01-12
ur,123,2021-01-12
gu,116,2021-01-12
bn,105,2021-01-12
ko,105,2021-01-12
te,105,2021-01-12
eu,92,2021-01-12
fa,90,2021-01-12
kn,90,2021-01-12
bg,77,2021-01-12
vi,74,2021-01-12
iw,73,2021-01-12
or,70,2021-01-12
is,49,2021-01-12
my,20,2021-01-12
sr,20,2021-01-12
si,18,2021-01-12
ne,16,2021-01-12
hy,12,2021-01-12
pa,11,2021-01-12
ckb,7,2021-01-12
km,5,2021-01-12
am,4,2021-01-12
lo,4,2021-01-12
dv,3,2021-01-12
ps,3,2021-01-12
ka,2,2021-01-12
