lang,n,date
en,463648,2021-02-23
es,80057,2021-02-23
pt,42435,2021-02-23
fr,22081,2021-02-23
in,16452,2021-02-23
und,14871,2021-02-23
it,14201,2021-02-23
de,10398,2021-02-23
tr,6145,2021-02-23
nl,5856,2021-02-23
tl,3938,2021-02-23
ja,3609,2021-02-23
ca,2789,2021-02-23
cs,2110,2021-02-23
pl,1906,2021-02-23
el,1733,2021-02-23
hi,1334,2021-02-23
ru,1234,2021-02-23
sv,1055,2021-02-23
ro,747,2021-02-23
et,729,2021-02-23
ar,552,2021-02-23
lv,524,2021-02-23
da,508,2021-02-23
mr,405,2021-02-23
uk,401,2021-02-23
th,388,2021-02-23
fi,314,2021-02-23
zh,308,2021-02-23
ht,269,2021-02-23
vi,235,2021-02-23
ta,180,2021-02-23
no,148,2021-02-23
hu,147,2021-02-23
cy,140,2021-02-23
ml,128,2021-02-23
ur,106,2021-02-23
ko,103,2021-02-23
sl,103,2021-02-23
lt,95,2021-02-23
bg,84,2021-02-23
eu,80,2021-02-23
te,66,2021-02-23
bn,65,2021-02-23
kn,62,2021-02-23
iw,58,2021-02-23
gu,53,2021-02-23
fa,50,2021-02-23
or,48,2021-02-23
is,36,2021-02-23
pa,28,2021-02-23
sr,19,2021-02-23
si,17,2021-02-23
km,13,2021-02-23
ne,13,2021-02-23
my,11,2021-02-23
am,6,2021-02-23
ps,5,2021-02-23
hy,3,2021-02-23
ckb,2,2021-02-23
lo,2,2021-02-23
ka,1,2021-02-23
