lang,n,date
en,210638,2021-06-20
es,43417,2021-06-20
pt,32816,2021-06-20
in,24962,2021-06-20
fr,10651,2021-06-20
und,9321,2021-06-20
it,5523,2021-06-20
ja,4106,2021-06-20
de,3667,2021-06-20
tl,3403,2021-06-20
tr,3094,2021-06-20
hi,2942,2021-06-20
nl,2557,2021-06-20
ru,1545,2021-06-20
ca,976,2021-06-20
pl,942,2021-06-20
ta,725,2021-06-20
ar,582,2021-06-20
et,552,2021-06-20
sv,531,2021-06-20
el,485,2021-06-20
th,444,2021-06-20
zh,427,2021-06-20
cs,391,2021-06-20
ro,354,2021-06-20
ht,256,2021-06-20
bn,247,2021-06-20
mr,234,2021-06-20
kn,225,2021-06-20
vi,217,2021-06-20
ml,208,2021-06-20
lv,202,2021-06-20
da,201,2021-06-20
fi,196,2021-06-20
uk,157,2021-06-20
or,134,2021-06-20
gu,131,2021-06-20
te,120,2021-06-20
ur,114,2021-06-20
ne,110,2021-06-20
ko,106,2021-06-20
no,100,2021-06-20
sl,84,2021-06-20
cy,66,2021-06-20
hu,51,2021-06-20
is,41,2021-06-20
pa,35,2021-06-20
bg,34,2021-06-20
iw,33,2021-06-20
lt,33,2021-06-20
fa,31,2021-06-20
eu,30,2021-06-20
si,23,2021-06-20
my,14,2021-06-20
km,7,2021-06-20
sr,6,2021-06-20
ps,3,2021-06-20
bo,1,2021-06-20
dv,1,2021-06-20
hy,1,2021-06-20
ka,1,2021-06-20
lo,1,2021-06-20
