lang,n,date
en,92931,2020-02-08
es,27644,2020-02-08
fr,9125,2020-02-08
und,6681,2020-02-08
pt,6412,2020-02-08
it,4155,2020-02-08
in,2634,2020-02-08
ja,2010,2020-02-08
de,1971,2020-02-08
ca,1544,2020-02-08
nl,1074,2020-02-08
tr,1060,2020-02-08
tl,991,2020-02-08
zh,862,2020-02-08
lt,833,2020-02-08
hi,431,2020-02-08
ro,376,2020-02-08
pl,287,2020-02-08
th,253,2020-02-08
da,228,2020-02-08
ar,218,2020-02-08
sv,208,2020-02-08
fi,189,2020-02-08
ru,158,2020-02-08
ta,143,2020-02-08
cs,137,2020-02-08
et,132,2020-02-08
ht,118,2020-02-08
ur,95,2020-02-08
ko,85,2020-02-08
ml,66,2020-02-08
fa,55,2020-02-08
cy,54,2020-02-08
gu,52,2020-02-08
el,51,2020-02-08
te,45,2020-02-08
bn,41,2020-02-08
kn,37,2020-02-08
no,33,2020-02-08
mr,30,2020-02-08
vi,30,2020-02-08
sl,29,2020-02-08
or,28,2020-02-08
iw,21,2020-02-08
ne,19,2020-02-08
uk,16,2020-02-08
lv,14,2020-02-08
pa,10,2020-02-08
si,8,2020-02-08
bg,7,2020-02-08
eu,7,2020-02-08
is,6,2020-02-08
lo,5,2020-02-08
ps,5,2020-02-08
am,2,2020-02-08
km,2,2020-02-08
ckb,1,2020-02-08
hu,1,2020-02-08
ka,1,2020-02-08
my,1,2020-02-08
