lang,n,date
en,302823,2020-08-30
es,83326,2020-08-30
pt,21858,2020-08-30
fr,16894,2020-08-30
und,16268,2020-08-30
in,15262,2020-08-30
it,8965,2020-08-30
tr,5145,2020-08-30
tl,4334,2020-08-30
ca,3623,2020-08-30
de,3357,2020-08-30
ja,3293,2020-08-30
hi,2626,2020-08-30
nl,1793,2020-08-30
ru,1080,2020-08-30
pl,1057,2020-08-30
et,730,2020-08-30
ar,627,2020-08-30
el,505,2020-08-30
sv,496,2020-08-30
ro,485,2020-08-30
ta,470,2020-08-30
cs,336,2020-08-30
zh,310,2020-08-30
th,215,2020-08-30
mr,210,2020-08-30
lt,194,2020-08-30
uk,176,2020-08-30
fi,174,2020-08-30
kn,168,2020-08-30
ml,151,2020-08-30
da,149,2020-08-30
bn,144,2020-08-30
te,133,2020-08-30
ht,127,2020-08-30
ko,123,2020-08-30
hu,109,2020-08-30
vi,108,2020-08-30
gu,107,2020-08-30
sl,104,2020-08-30
lv,103,2020-08-30
ne,100,2020-08-30
no,89,2020-08-30
cy,83,2020-08-30
or,81,2020-08-30
ur,78,2020-08-30
fa,58,2020-08-30
eu,52,2020-08-30
is,50,2020-08-30
iw,41,2020-08-30
pa,36,2020-08-30
bg,34,2020-08-30
my,15,2020-08-30
hy,11,2020-08-30
sr,10,2020-08-30
ps,7,2020-08-30
si,7,2020-08-30
am,3,2020-08-30
ckb,2,2020-08-30
dv,2,2020-08-30
ka,2,2020-08-30
lo,1,2020-08-30
