lang,n,date
en,377279,2020-05-31
es,120992,2020-05-31
pt,39759,2020-05-31
und,19990,2020-05-31
in,19117,2020-05-31
fr,17765,2020-05-31
it,12683,2020-05-31
tl,8326,2020-05-31
tr,5843,2020-05-31
ja,5395,2020-05-31
hi,5368,2020-05-31
ca,4216,2020-05-31
de,3609,2020-05-31
nl,2291,2020-05-31
ru,1850,2020-05-31
ar,1830,2020-05-31
pl,800,2020-05-31
ro,728,2020-05-31
et,696,2020-05-31
sv,627,2020-05-31
ta,609,2020-05-31
ur,583,2020-05-31
th,522,2020-05-31
lt,517,2020-05-31
mr,511,2020-05-31
el,491,2020-05-31
ml,327,2020-05-31
zh,316,2020-05-31
da,282,2020-05-31
bn,271,2020-05-31
cs,265,2020-05-31
gu,242,2020-05-31
ht,237,2020-05-31
kn,231,2020-05-31
fi,229,2020-05-31
uk,209,2020-05-31
lv,175,2020-05-31
vi,169,2020-05-31
te,161,2020-05-31
ne,142,2020-05-31
fa,129,2020-05-31
cy,114,2020-05-31
ko,101,2020-05-31
or,95,2020-05-31
no,93,2020-05-31
eu,89,2020-05-31
sl,89,2020-05-31
hu,79,2020-05-31
pa,65,2020-05-31
bg,44,2020-05-31
ps,41,2020-05-31
iw,40,2020-05-31
ckb,23,2020-05-31
is,22,2020-05-31
si,17,2020-05-31
sr,13,2020-05-31
hy,10,2020-05-31
am,9,2020-05-31
my,7,2020-05-31
ka,5,2020-05-31
dv,3,2020-05-31
km,2,2020-05-31
sd,1,2020-05-31
