lang,n,date
en,617808,2022-01-05
es,146888,2022-01-05
pt,74734,2022-01-05
fr,62885,2022-01-05
it,23563,2022-01-05
und,21462,2022-01-05
de,9840,2022-01-05
in,9367,2022-01-05
nl,9295,2022-01-05
tl,9266,2022-01-05
tr,9155,2022-01-05
hi,5241,2022-01-05
ja,4913,2022-01-05
pl,4058,2022-01-05
ca,3267,2022-01-05
sv,1926,2022-01-05
el,1739,2022-01-05
ta,1648,2022-01-05
et,1304,2022-01-05
cs,1154,2022-01-05
ru,982,2022-01-05
ro,860,2022-01-05
ar,686,2022-01-05
th,658,2022-01-05
fi,611,2022-01-05
mr,597,2022-01-05
zh,587,2022-01-05
bn,528,2022-01-05
da,516,2022-01-05
ht,457,2022-01-05
lv,372,2022-01-05
no,342,2022-01-05
gu,331,2022-01-05
kn,322,2022-01-05
sl,294,2022-01-05
te,237,2022-01-05
ml,227,2022-01-05
uk,212,2022-01-05
vi,191,2022-01-05
ur,181,2022-01-05
is,179,2022-01-05
cy,158,2022-01-05
hu,145,2022-01-05
or,145,2022-01-05
ko,142,2022-01-05
eu,88,2022-01-05
lt,88,2022-01-05
bg,61,2022-01-05
iw,61,2022-01-05
pa,53,2022-01-05
fa,41,2022-01-05
si,31,2022-01-05
ne,25,2022-01-05
sr,13,2022-01-05
hy,9,2022-01-05
ps,8,2022-01-05
my,7,2022-01-05
km,4,2022-01-05
ka,3,2022-01-05
lo,3,2022-01-05
sd,2,2022-01-05
am,1,2022-01-05
bo,1,2022-01-05
ckb,1,2022-01-05
