lang,n,date
en,580974,2020-07-30
es,133577,2020-07-30
pt,37872,2020-07-30
und,29465,2020-07-30
in,19451,2020-07-30
fr,19133,2020-07-30
it,10457,2020-07-30
tl,8756,2020-07-30
ja,6096,2020-07-30
ca,5648,2020-07-30
de,4585,2020-07-30
tr,3585,2020-07-30
hi,3330,2020-07-30
nl,3310,2020-07-30
ru,2267,2020-07-30
pl,1487,2020-07-30
ro,1037,2020-07-30
et,873,2020-07-30
ta,858,2020-07-30
ar,813,2020-07-30
el,786,2020-07-30
zh,577,2020-07-30
sv,544,2020-07-30
cs,432,2020-07-30
vi,388,2020-07-30
mr,381,2020-07-30
th,380,2020-07-30
ml,355,2020-07-30
da,338,2020-07-30
kn,318,2020-07-30
uk,318,2020-07-30
lt,289,2020-07-30
te,280,2020-07-30
fa,260,2020-07-30
fi,228,2020-07-30
gu,214,2020-07-30
lv,210,2020-07-30
bn,197,2020-07-30
ur,190,2020-07-30
cy,165,2020-07-30
no,164,2020-07-30
ht,156,2020-07-30
sl,132,2020-07-30
is,109,2020-07-30
or,102,2020-07-30
hu,96,2020-07-30
ko,90,2020-07-30
eu,80,2020-07-30
iw,73,2020-07-30
bg,63,2020-07-30
pa,62,2020-07-30
ne,61,2020-07-30
si,35,2020-07-30
sr,29,2020-07-30
hy,14,2020-07-30
my,11,2020-07-30
km,9,2020-07-30
ckb,7,2020-07-30
am,5,2020-07-30
ka,5,2020-07-30
ps,4,2020-07-30
bo,3,2020-07-30
lo,3,2020-07-30
dv,1,2020-07-30
sd,1,2020-07-30
