lang,n,date
en,541289,2021-01-22
es,121246,2021-01-22
pt,48261,2021-01-22
fr,30233,2021-01-22
und,19986,2021-01-22
in,18918,2021-01-22
de,13545,2021-01-22
it,11614,2021-01-22
ja,8213,2021-01-22
nl,7081,2021-01-22
tr,6951,2021-01-22
tl,5020,2021-01-22
ca,4515,2021-01-22
pl,2384,2021-01-22
ru,2012,2021-01-22
ar,1780,2021-01-22
el,1414,2021-01-22
hi,1324,2021-01-22
sv,1045,2021-01-22
ro,1030,2021-01-22
cs,912,2021-01-22
et,795,2021-01-22
th,590,2021-01-22
zh,471,2021-01-22
da,426,2021-01-22
lv,396,2021-01-22
ht,303,2021-01-22
uk,301,2021-01-22
fi,299,2021-01-22
ta,298,2021-01-22
no,263,2021-01-22
sl,241,2021-01-22
cy,158,2021-01-22
ko,137,2021-01-22
hu,133,2021-01-22
lt,130,2021-01-22
ur,125,2021-01-22
mr,104,2021-01-22
vi,100,2021-01-22
ml,99,2021-01-22
gu,85,2021-01-22
bg,83,2021-01-22
bn,80,2021-01-22
eu,78,2021-01-22
te,67,2021-01-22
iw,61,2021-01-22
is,56,2021-01-22
fa,55,2021-01-22
kn,52,2021-01-22
ne,47,2021-01-22
or,35,2021-01-22
si,26,2021-01-22
my,22,2021-01-22
sr,17,2021-01-22
pa,8,2021-01-22
ka,7,2021-01-22
am,6,2021-01-22
hy,6,2021-01-22
lo,5,2021-01-22
ckb,3,2021-01-22
ps,3,2021-01-22
km,2,2021-01-22
bo,1,2021-01-22
dv,1,2021-01-22
