lang,n,date
en,376108,2021-09-16
es,40646,2021-09-16
pt,22099,2021-09-16
fr,15618,2021-09-16
und,15363,2021-09-16
in,14570,2021-09-16
it,9794,2021-09-16
de,5979,2021-09-16
tl,5378,2021-09-16
tr,4453,2021-09-16
ja,4350,2021-09-16
nl,3760,2021-09-16
pl,2025,2021-09-16
ca,1453,2021-09-16
ru,1312,2021-09-16
hi,1006,2021-09-16
el,927,2021-09-16
sv,834,2021-09-16
ro,581,2021-09-16
th,570,2021-09-16
et,520,2021-09-16
cs,513,2021-09-16
ar,422,2021-09-16
zh,360,2021-09-16
lv,345,2021-09-16
uk,302,2021-09-16
ta,297,2021-09-16
sl,291,2021-09-16
fi,277,2021-09-16
vi,253,2021-09-16
da,203,2021-09-16
ht,145,2021-09-16
ml,142,2021-09-16
hu,115,2021-09-16
mr,110,2021-09-16
bn,100,2021-09-16
ur,95,2021-09-16
cy,87,2021-09-16
te,87,2021-09-16
no,81,2021-09-16
kn,74,2021-09-16
ko,73,2021-09-16
gu,69,2021-09-16
iw,60,2021-09-16
si,56,2021-09-16
fa,55,2021-09-16
lt,52,2021-09-16
bg,43,2021-09-16
or,41,2021-09-16
eu,38,2021-09-16
is,31,2021-09-16
sr,27,2021-09-16
pa,18,2021-09-16
ne,15,2021-09-16
my,14,2021-09-16
hy,11,2021-09-16
am,4,2021-09-16
km,2,2021-09-16
lo,2,2021-09-16
bo,1,2021-09-16
ka,1,2021-09-16
ps,1,2021-09-16
