lang,n,date
en,341754,2022-01-27
es,71106,2022-01-27
pt,42419,2022-01-27
fr,27375,2022-01-27
in,14010,2022-01-27
und,13432,2022-01-27
it,11313,2022-01-27
de,8478,2022-01-27
ja,4969,2022-01-27
tr,4802,2022-01-27
tl,4662,2022-01-27
nl,4333,2022-01-27
pl,3994,2022-01-27
ca,2829,2022-01-27
hi,1685,2022-01-27
ru,1543,2022-01-27
sv,1327,2022-01-27
cs,1167,2022-01-27
el,1029,2022-01-27
et,689,2022-01-27
ro,613,2022-01-27
ar,529,2022-01-27
fi,502,2022-01-27
th,457,2022-01-27
ta,453,2022-01-27
da,422,2022-01-27
lv,391,2022-01-27
zh,356,2022-01-27
no,282,2022-01-27
ml,242,2022-01-27
uk,236,2022-01-27
bn,221,2022-01-27
vi,185,2022-01-27
sl,163,2022-01-27
ur,154,2022-01-27
ht,151,2022-01-27
mr,128,2022-01-27
eu,108,2022-01-27
is,104,2022-01-27
te,103,2022-01-27
ko,84,2022-01-27
gu,81,2022-01-27
cy,80,2022-01-27
iw,79,2022-01-27
kn,75,2022-01-27
hu,66,2022-01-27
or,65,2022-01-27
bg,55,2022-01-27
ne,52,2022-01-27
fa,34,2022-01-27
lt,34,2022-01-27
pa,25,2022-01-27
si,24,2022-01-27
sr,10,2022-01-27
hy,5,2022-01-27
my,5,2022-01-27
am,3,2022-01-27
ckb,1,2022-01-27
km,1,2022-01-27
ps,1,2022-01-27
sd,1,2022-01-27
