lang,n,date
en,415798,2020-07-11
es,122677,2020-07-11
pt,33047,2020-07-11
und,24786,2020-07-11
in,15631,2020-07-11
fr,13085,2020-07-11
it,9107,2020-07-11
tl,6591,2020-07-11
hi,5443,2020-07-11
ja,5224,2020-07-11
ca,3603,2020-07-11
de,3113,2020-07-11
tr,2990,2020-07-11
ru,1835,2020-07-11
nl,1338,2020-07-11
ar,1112,2020-07-11
ro,878,2020-07-11
ta,791,2020-07-11
et,756,2020-07-11
pl,628,2020-07-11
mr,518,2020-07-11
sv,498,2020-07-11
ml,485,2020-07-11
zh,406,2020-07-11
kn,398,2020-07-11
bn,388,2020-07-11
te,380,2020-07-11
lt,369,2020-07-11
el,307,2020-07-11
th,303,2020-07-11
cs,274,2020-07-11
gu,260,2020-07-11
ur,238,2020-07-11
uk,216,2020-07-11
lv,208,2020-07-11
ht,160,2020-07-11
da,156,2020-07-11
fi,144,2020-07-11
fa,140,2020-07-11
or,136,2020-07-11
sl,116,2020-07-11
vi,116,2020-07-11
cy,86,2020-07-11
eu,81,2020-07-11
hu,81,2020-07-11
ko,81,2020-07-11
no,80,2020-07-11
pa,71,2020-07-11
iw,68,2020-07-11
ne,62,2020-07-11
bg,47,2020-07-11
si,30,2020-07-11
sr,20,2020-07-11
is,13,2020-07-11
hy,11,2020-07-11
ps,11,2020-07-11
my,9,2020-07-11
ckb,5,2020-07-11
km,3,2020-07-11
am,1,2020-07-11
dv,1,2020-07-11
ka,1,2020-07-11
lo,1,2020-07-11
sd,1,2020-07-11
