lang,n,date
en,437061,2021-01-23
es,97040,2021-01-23
pt,36175,2021-01-23
fr,24821,2021-01-23
und,17494,2021-01-23
in,16079,2021-01-23
de,12627,2021-01-23
it,10971,2021-01-23
nl,6406,2021-01-23
ja,5371,2021-01-23
tr,5135,2021-01-23
tl,4680,2021-01-23
ca,3663,2021-01-23
pl,1862,2021-01-23
ar,1461,2021-01-23
ru,1294,2021-01-23
el,1255,2021-01-23
hi,1151,2021-01-23
sv,913,2021-01-23
ro,775,2021-01-23
cs,735,2021-01-23
et,713,2021-01-23
th,478,2021-01-23
no,464,2021-01-23
zh,439,2021-01-23
da,392,2021-01-23
ht,377,2021-01-23
fi,316,2021-01-23
lv,259,2021-01-23
ta,253,2021-01-23
sl,231,2021-01-23
uk,165,2021-01-23
hu,148,2021-01-23
ko,144,2021-01-23
lt,140,2021-01-23
ur,110,2021-01-23
ml,109,2021-01-23
cy,102,2021-01-23
vi,79,2021-01-23
gu,76,2021-01-23
mr,76,2021-01-23
bn,74,2021-01-23
kn,71,2021-01-23
te,69,2021-01-23
bg,68,2021-01-23
fa,67,2021-01-23
iw,67,2021-01-23
eu,60,2021-01-23
is,31,2021-01-23
or,31,2021-01-23
si,29,2021-01-23
ne,20,2021-01-23
my,17,2021-01-23
pa,11,2021-01-23
sr,8,2021-01-23
am,6,2021-01-23
hy,6,2021-01-23
ka,3,2021-01-23
lo,3,2021-01-23
ps,2,2021-01-23
dv,1,2021-01-23
