lang,n,date
en,213122,2021-10-10
es,25053,2021-10-10
pt,13119,2021-10-10
und,8865,2021-10-10
in,8667,2021-10-10
fr,8602,2021-10-10
it,5564,2021-10-10
de,3828,2021-10-10
tl,3419,2021-10-10
ja,2989,2021-10-10
tr,2846,2021-10-10
nl,2188,2021-10-10
ru,939,2021-10-10
pl,892,2021-10-10
ca,654,2021-10-10
hi,631,2021-10-10
ro,517,2021-10-10
el,495,2021-10-10
ar,466,2021-10-10
sv,447,2021-10-10
th,381,2021-10-10
zh,348,2021-10-10
et,327,2021-10-10
lv,319,2021-10-10
cs,288,2021-10-10
fi,225,2021-10-10
uk,154,2021-10-10
sl,145,2021-10-10
ta,142,2021-10-10
vi,133,2021-10-10
mr,110,2021-10-10
da,106,2021-10-10
ht,96,2021-10-10
ml,82,2021-10-10
hu,78,2021-10-10
ko,69,2021-10-10
bn,62,2021-10-10
no,56,2021-10-10
gu,48,2021-10-10
fa,47,2021-10-10
ur,44,2021-10-10
te,42,2021-10-10
iw,39,2021-10-10
cy,36,2021-10-10
kn,31,2021-10-10
lt,31,2021-10-10
or,31,2021-10-10
is,29,2021-10-10
bg,23,2021-10-10
sr,20,2021-10-10
si,16,2021-10-10
eu,12,2021-10-10
my,9,2021-10-10
ne,9,2021-10-10
pa,7,2021-10-10
hy,5,2021-10-10
lo,3,2021-10-10
am,2,2021-10-10
km,2,2021-10-10
dv,1,2021-10-10
