lang,n,date
en,319994,2021-11-29
es,53161,2021-11-29
fr,20915,2021-11-29
pt,18357,2021-11-29
de,17674,2021-11-29
und,13796,2021-11-29
it,9638,2021-11-29
in,9448,2021-11-29
nl,6877,2021-11-29
ja,4288,2021-11-29
pl,3659,2021-11-29
tr,3390,2021-11-29
tl,2879,2021-11-29
ca,2704,2021-11-29
ru,2032,2021-11-29
hi,1680,2021-11-29
cs,1628,2021-11-29
el,1383,2021-11-29
ar,655,2021-11-29
sv,596,2021-11-29
et,543,2021-11-29
ro,517,2021-11-29
fi,492,2021-11-29
th,484,2021-11-29
lv,391,2021-11-29
zh,390,2021-11-29
da,380,2021-11-29
ta,303,2021-11-29
mr,297,2021-11-29
uk,276,2021-11-29
vi,197,2021-11-29
kn,189,2021-11-29
no,164,2021-11-29
sl,152,2021-11-29
ur,152,2021-11-29
ht,149,2021-11-29
hu,139,2021-11-29
ml,138,2021-11-29
te,127,2021-11-29
gu,122,2021-11-29
bn,120,2021-11-29
cy,95,2021-11-29
ko,87,2021-11-29
lt,68,2021-11-29
eu,67,2021-11-29
or,61,2021-11-29
fa,58,2021-11-29
bg,57,2021-11-29
is,50,2021-11-29
iw,46,2021-11-29
pa,23,2021-11-29
si,21,2021-11-29
ne,20,2021-11-29
hy,19,2021-11-29
sr,14,2021-11-29
my,10,2021-11-29
am,9,2021-11-29
ps,7,2021-11-29
ka,4,2021-11-29
ckb,3,2021-11-29
lo,3,2021-11-29
bo,2,2021-11-29
km,1,2021-11-29
sd,1,2021-11-29
