lang,n,date
en,302070,2021-06-22
es,71219,2021-06-22
in,46551,2021-06-22
pt,42123,2021-06-22
und,14070,2021-06-22
fr,12996,2021-06-22
it,6921,2021-06-22
ja,5396,2021-06-22
tl,4783,2021-06-22
tr,4730,2021-06-22
de,4673,2021-06-22
nl,3564,2021-06-22
hi,3111,2021-06-22
ru,2523,2021-06-22
ca,1659,2021-06-22
pl,1493,2021-06-22
th,746,2021-06-22
et,719,2021-06-22
el,695,2021-06-22
ar,660,2021-06-22
sv,625,2021-06-22
cs,565,2021-06-22
ta,560,2021-06-22
zh,475,2021-06-22
ro,461,2021-06-22
ht,320,2021-06-22
mr,310,2021-06-22
lv,299,2021-06-22
bn,272,2021-06-22
kn,270,2021-06-22
uk,254,2021-06-22
fi,248,2021-06-22
vi,245,2021-06-22
da,202,2021-06-22
ml,200,2021-06-22
te,178,2021-06-22
ko,175,2021-06-22
gu,133,2021-06-22
cy,112,2021-06-22
sl,110,2021-06-22
no,108,2021-06-22
or,108,2021-06-22
fa,106,2021-06-22
ur,104,2021-06-22
lt,79,2021-06-22
ne,76,2021-06-22
eu,70,2021-06-22
hu,62,2021-06-22
iw,51,2021-06-22
bg,41,2021-06-22
pa,41,2021-06-22
is,39,2021-06-22
si,27,2021-06-22
my,19,2021-06-22
km,9,2021-06-22
sr,8,2021-06-22
hy,5,2021-06-22
ps,5,2021-06-22
bo,3,2021-06-22
ckb,3,2021-06-22
ka,3,2021-06-22
lo,3,2021-06-22
am,1,2021-06-22
dv,1,2021-06-22
sd,1,2021-06-22
