lang,n,date
en,244780,2022-02-17
es,40238,2022-02-17
pt,15764,2022-02-17
in,15178,2022-02-17
fr,14492,2022-02-17
und,8894,2022-02-17
it,7957,2022-02-17
de,6212,2022-02-17
tr,4696,2022-02-17
ja,3798,2022-02-17
tl,3082,2022-02-17
nl,2799,2022-02-17
ar,2719,2022-02-17
pl,1472,2022-02-17
ca,1416,2022-02-17
ru,999,2022-02-17
hi,681,2022-02-17
cs,588,2022-02-17
el,523,2022-02-17
sv,499,2022-02-17
th,424,2022-02-17
et,414,2022-02-17
ro,397,2022-02-17
zh,394,2022-02-17
da,271,2022-02-17
fi,196,2022-02-17
lv,190,2022-02-17
vi,188,2022-02-17
no,159,2022-02-17
uk,150,2022-02-17
ko,123,2022-02-17
ht,120,2022-02-17
ta,116,2022-02-17
sl,86,2022-02-17
mr,80,2022-02-17
ml,75,2022-02-17
bn,74,2022-02-17
cy,65,2022-02-17
is,65,2022-02-17
gu,62,2022-02-17
ur,62,2022-02-17
fa,41,2022-02-17
hu,41,2022-02-17
bg,40,2022-02-17
te,40,2022-02-17
eu,37,2022-02-17
lt,34,2022-02-17
iw,31,2022-02-17
kn,28,2022-02-17
or,26,2022-02-17
sr,12,2022-02-17
ne,11,2022-02-17
si,11,2022-02-17
pa,6,2022-02-17
my,4,2022-02-17
am,1,2022-02-17
bo,1,2022-02-17
ckb,1,2022-02-17
hy,1,2022-02-17
ka,1,2022-02-17
km,1,2022-02-17
lo,1,2022-02-17
ps,1,2022-02-17
