lang,n,date
en,370456,2020-06-28
es,99930,2020-06-28
pt,33287,2020-06-28
und,20515,2020-06-28
fr,12713,2020-06-28
in,11034,2020-06-28
it,7160,2020-06-28
tl,5807,2020-06-28
ja,4885,2020-06-28
hi,3816,2020-06-28
tr,3800,2020-06-28
de,3490,2020-06-28
ca,2421,2020-06-28
nl,1759,2020-06-28
ru,1757,2020-06-28
ar,1486,2020-06-28
ta,729,2020-06-28
ro,709,2020-06-28
et,591,2020-06-28
pl,568,2020-06-28
sv,527,2020-06-28
el,413,2020-06-28
ur,391,2020-06-28
mr,370,2020-06-28
th,343,2020-06-28
kn,330,2020-06-28
lt,315,2020-06-28
zh,299,2020-06-28
ml,274,2020-06-28
cs,267,2020-06-28
gu,239,2020-06-28
uk,231,2020-06-28
bn,211,2020-06-28
da,188,2020-06-28
ht,162,2020-06-28
te,162,2020-06-28
fi,142,2020-06-28
sl,118,2020-06-28
lv,106,2020-06-28
or,101,2020-06-28
fa,99,2020-06-28
cy,93,2020-06-28
no,91,2020-06-28
vi,85,2020-06-28
ko,83,2020-06-28
hu,77,2020-06-28
ne,71,2020-06-28
iw,66,2020-06-28
eu,52,2020-06-28
bg,46,2020-06-28
pa,41,2020-06-28
hy,20,2020-06-28
is,18,2020-06-28
sr,18,2020-06-28
ps,15,2020-06-28
my,12,2020-06-28
si,10,2020-06-28
ckb,8,2020-06-28
am,7,2020-06-28
sd,6,2020-06-28
km,2,2020-06-28
bo,1,2020-06-28
dv,1,2020-06-28
