lang,n,date
en,409577,2021-12-24
es,75153,2021-12-24
fr,27738,2021-12-24
pt,27530,2021-12-24
it,12099,2021-12-24
und,12026,2021-12-24
in,11526,2021-12-24
nl,5049,2021-12-24
de,4381,2021-12-24
tr,4312,2021-12-24
tl,3730,2021-12-24
ja,3293,2021-12-24
ca,2740,2021-12-24
pl,2050,2021-12-24
hi,2000,2021-12-24
et,1240,2021-12-24
ru,1153,2021-12-24
el,878,2021-12-24
sv,552,2021-12-24
th,440,2021-12-24
ar,439,2021-12-24
ro,435,2021-12-24
cs,415,2021-12-24
vi,399,2021-12-24
ta,358,2021-12-24
zh,340,2021-12-24
fi,285,2021-12-24
ko,228,2021-12-24
mr,224,2021-12-24
da,217,2021-12-24
uk,201,2021-12-24
ht,185,2021-12-24
lv,174,2021-12-24
gu,134,2021-12-24
hu,120,2021-12-24
cy,116,2021-12-24
sl,112,2021-12-24
kn,105,2021-12-24
ml,104,2021-12-24
te,99,2021-12-24
no,93,2021-12-24
bn,88,2021-12-24
is,78,2021-12-24
or,74,2021-12-24
ur,72,2021-12-24
eu,57,2021-12-24
lt,55,2021-12-24
fa,48,2021-12-24
iw,46,2021-12-24
bg,36,2021-12-24
ne,24,2021-12-24
pa,19,2021-12-24
am,14,2021-12-24
si,13,2021-12-24
sr,10,2021-12-24
hy,8,2021-12-24
my,8,2021-12-24
lo,6,2021-12-24
ckb,4,2021-12-24
ka,3,2021-12-24
km,2,2021-12-24
