lang,n,date
en,395820,2021-05-27
es,79608,2021-05-27
pt,48397,2021-05-27
in,18502,2021-05-27
und,16485,2021-05-27
fr,16472,2021-05-27
it,7561,2021-05-27
hi,6367,2021-05-27
de,6320,2021-05-27
ja,5309,2021-05-27
tl,4917,2021-05-27
nl,4149,2021-05-27
tr,3108,2021-05-27
pl,1758,2021-05-27
ca,1621,2021-05-27
ru,1289,2021-05-27
ta,1246,2021-05-27
et,1224,2021-05-27
el,982,2021-05-27
th,963,2021-05-27
zh,796,2021-05-27
sv,787,2021-05-27
ar,776,2021-05-27
ro,670,2021-05-27
mr,604,2021-05-27
cs,580,2021-05-27
ht,491,2021-05-27
lv,461,2021-05-27
kn,419,2021-05-27
bn,352,2021-05-27
ml,334,2021-05-27
fi,303,2021-05-27
te,300,2021-05-27
da,290,2021-05-27
vi,272,2021-05-27
uk,242,2021-05-27
gu,225,2021-05-27
ur,208,2021-05-27
ko,205,2021-05-27
no,159,2021-05-27
ne,154,2021-05-27
cy,126,2021-05-27
or,125,2021-05-27
hu,115,2021-05-27
pa,104,2021-05-27
sl,88,2021-05-27
lt,68,2021-05-27
eu,63,2021-05-27
bg,50,2021-05-27
fa,50,2021-05-27
is,41,2021-05-27
si,39,2021-05-27
iw,34,2021-05-27
km,12,2021-05-27
sr,12,2021-05-27
ps,9,2021-05-27
hy,8,2021-05-27
my,8,2021-05-27
am,4,2021-05-27
ka,4,2021-05-27
dv,3,2021-05-27
lo,3,2021-05-27
ckb,1,2021-05-27
