lang,n,date
en,426337,2021-01-09
es,90890,2021-01-09
pt,31102,2021-01-09
in,23198,2021-01-09
fr,19735,2021-01-09
und,13486,2021-01-09
it,11232,2021-01-09
de,10837,2021-01-09
ja,6329,2021-01-09
tl,5709,2021-01-09
nl,4081,2021-01-09
tr,3716,2021-01-09
ca,2965,2021-01-09
pl,1825,2021-01-09
ru,1722,2021-01-09
el,1633,2021-01-09
hi,1416,2021-01-09
th,905,2021-01-09
cs,863,2021-01-09
sv,749,2021-01-09
et,682,2021-01-09
ro,629,2021-01-09
ar,595,2021-01-09
da,428,2021-01-09
lv,336,2021-01-09
fa,311,2021-01-09
ht,293,2021-01-09
zh,252,2021-01-09
uk,248,2021-01-09
ta,204,2021-01-09
fi,202,2021-01-09
sl,176,2021-01-09
no,162,2021-01-09
cy,120,2021-01-09
ml,119,2021-01-09
hu,108,2021-01-09
lt,107,2021-01-09
gu,105,2021-01-09
ur,89,2021-01-09
ko,87,2021-01-09
mr,86,2021-01-09
kn,82,2021-01-09
bn,79,2021-01-09
te,71,2021-01-09
vi,71,2021-01-09
bg,60,2021-01-09
iw,53,2021-01-09
eu,48,2021-01-09
or,45,2021-01-09
is,37,2021-01-09
si,29,2021-01-09
my,10,2021-01-09
ne,10,2021-01-09
sr,10,2021-01-09
pa,9,2021-01-09
hy,6,2021-01-09
ckb,4,2021-01-09
ka,4,2021-01-09
am,2,2021-01-09
dv,1,2021-01-09
km,1,2021-01-09
sd,1,2021-01-09
