lang,n,date
en,523509,2020-11-22
es,59829,2020-11-22
pt,24075,2020-11-22
und,20334,2020-11-22
fr,18717,2020-11-22
it,13188,2020-11-22
in,13063,2020-11-22
tr,11806,2020-11-22
de,8835,2020-11-22
tl,4760,2020-11-22
ja,4253,2020-11-22
nl,2692,2020-11-22
hi,2558,2020-11-22
el,2359,2020-11-22
ca,2320,2020-11-22
pl,2263,2020-11-22
ru,1757,2020-11-22
sv,1285,2020-11-22
et,778,2020-11-22
ro,753,2020-11-22
cs,668,2020-11-22
ar,645,2020-11-22
da,366,2020-11-22
zh,354,2020-11-22
ur,349,2020-11-22
lv,321,2020-11-22
fi,319,2020-11-22
ht,311,2020-11-22
gu,283,2020-11-22
uk,274,2020-11-22
mr,261,2020-11-22
sl,231,2020-11-22
ta,198,2020-11-22
th,198,2020-11-22
no,181,2020-11-22
fa,175,2020-11-22
lt,161,2020-11-22
ml,146,2020-11-22
bn,137,2020-11-22
ko,137,2020-11-22
hu,123,2020-11-22
bg,117,2020-11-22
cy,102,2020-11-22
vi,76,2020-11-22
kn,74,2020-11-22
iw,59,2020-11-22
ne,55,2020-11-22
te,55,2020-11-22
or,53,2020-11-22
is,47,2020-11-22
eu,46,2020-11-22
si,35,2020-11-22
sr,19,2020-11-22
my,12,2020-11-22
pa,11,2020-11-22
ps,9,2020-11-22
hy,6,2020-11-22
km,5,2020-11-22
sd,2,2020-11-22
am,1,2020-11-22
ckb,1,2020-11-22
dv,1,2020-11-22
ka,1,2020-11-22
