lang,n,date
en,311539,2021-09-05
es,42404,2021-09-05
pt,16733,2021-09-05
fr,14991,2021-09-05
in,13844,2021-09-05
und,12040,2021-09-05
tl,10562,2021-09-05
it,9357,2021-09-05
tr,5773,2021-09-05
de,5545,2021-09-05
ja,4221,2021-09-05
nl,3347,2021-09-05
pl,1548,2021-09-05
hi,1085,2021-09-05
ca,1016,2021-09-05
sv,895,2021-09-05
ru,787,2021-09-05
el,669,2021-09-05
et,660,2021-09-05
cs,514,2021-09-05
th,495,2021-09-05
ar,444,2021-09-05
zh,406,2021-09-05
ro,347,2021-09-05
vi,261,2021-09-05
ht,210,2021-09-05
sl,209,2021-09-05
ta,194,2021-09-05
fi,187,2021-09-05
lv,187,2021-09-05
da,155,2021-09-05
mr,153,2021-09-05
ml,133,2021-09-05
hu,124,2021-09-05
no,119,2021-09-05
uk,119,2021-09-05
gu,111,2021-09-05
bn,96,2021-09-05
fa,84,2021-09-05
kn,83,2021-09-05
te,80,2021-09-05
ur,79,2021-09-05
ko,65,2021-09-05
iw,61,2021-09-05
cy,57,2021-09-05
lt,56,2021-09-05
or,39,2021-09-05
bg,38,2021-09-05
eu,36,2021-09-05
si,35,2021-09-05
is,33,2021-09-05
ne,19,2021-09-05
sr,14,2021-09-05
pa,11,2021-09-05
my,9,2021-09-05
am,6,2021-09-05
ka,3,2021-09-05
km,3,2021-09-05
ps,2,2021-09-05
sd,2,2021-09-05
lo,1,2021-09-05
