lang,n,date
en,451404,2020-05-23
es,136306,2020-05-23
pt,47025,2020-05-23
und,28486,2020-05-23
fr,25104,2020-05-23
in,22621,2020-05-23
it,12890,2020-05-23
ja,6910,2020-05-23
tl,6457,2020-05-23
de,6110,2020-05-23
tr,5236,2020-05-23
ca,5175,2020-05-23
hi,5126,2020-05-23
nl,2796,2020-05-23
ru,2614,2020-05-23
ar,1715,2020-05-23
ro,1098,2020-05-23
sv,869,2020-05-23
pl,858,2020-05-23
et,773,2020-05-23
ta,685,2020-05-23
th,661,2020-05-23
mr,646,2020-05-23
el,552,2020-05-23
ml,405,2020-05-23
zh,397,2020-05-23
lt,386,2020-05-23
ur,379,2020-05-23
cs,335,2020-05-23
kn,309,2020-05-23
uk,308,2020-05-23
da,302,2020-05-23
ht,299,2020-05-23
fi,281,2020-05-23
gu,251,2020-05-23
vi,231,2020-05-23
bn,206,2020-05-23
te,161,2020-05-23
fa,146,2020-05-23
ne,135,2020-05-23
lv,134,2020-05-23
no,131,2020-05-23
cy,123,2020-05-23
ko,114,2020-05-23
sl,111,2020-05-23
or,107,2020-05-23
eu,100,2020-05-23
hu,93,2020-05-23
pa,68,2020-05-23
bg,50,2020-05-23
iw,41,2020-05-23
ps,30,2020-05-23
my,24,2020-05-23
is,22,2020-05-23
si,19,2020-05-23
sr,17,2020-05-23
am,12,2020-05-23
hy,10,2020-05-23
ckb,7,2020-05-23
sd,7,2020-05-23
km,4,2020-05-23
lo,2,2020-05-23
ka,1,2020-05-23
