lang,n,date
en,433794,2021-04-16
es,99196,2021-04-16
pt,43953,2021-04-16
fr,23525,2021-04-16
und,16548,2021-04-16
it,13427,2021-04-16
in,12853,2021-04-16
hi,12187,2021-04-16
de,12112,2021-04-16
tr,7452,2021-04-16
tl,7422,2021-04-16
nl,5246,2021-04-16
ja,4211,2021-04-16
pl,2664,2021-04-16
ca,2478,2021-04-16
et,1565,2021-04-16
ru,1489,2021-04-16
th,1199,2021-04-16
el,1078,2021-04-16
sv,1062,2021-04-16
mr,959,2021-04-16
ro,861,2021-04-16
ta,694,2021-04-16
cs,638,2021-04-16
ht,561,2021-04-16
ar,539,2021-04-16
gu,523,2021-04-16
kn,474,2021-04-16
da,426,2021-04-16
te,405,2021-04-16
lv,404,2021-04-16
bn,366,2021-04-16
fi,355,2021-04-16
ml,324,2021-04-16
zh,295,2021-04-16
uk,262,2021-04-16
no,229,2021-04-16
ur,213,2021-04-16
sl,207,2021-04-16
or,155,2021-04-16
hu,152,2021-04-16
cy,130,2021-04-16
vi,121,2021-04-16
pa,113,2021-04-16
lt,105,2021-04-16
fa,90,2021-04-16
eu,82,2021-04-16
ko,82,2021-04-16
is,58,2021-04-16
bg,56,2021-04-16
ne,44,2021-04-16
iw,28,2021-04-16
sr,14,2021-04-16
si,13,2021-04-16
hy,12,2021-04-16
km,8,2021-04-16
am,7,2021-04-16
lo,5,2021-04-16
ckb,4,2021-04-16
ps,3,2021-04-16
my,2,2021-04-16
sd,2,2021-04-16
bo,1,2021-04-16
dv,1,2021-04-16
