lang,n,date
en,391445,2020-06-08
es,152080,2020-06-08
pt,66391,2020-06-08
und,22904,2020-06-08
fr,20944,2020-06-08
in,20490,2020-06-08
it,11703,2020-06-08
tr,6046,2020-06-08
tl,6028,2020-06-08
hi,5736,2020-06-08
ca,5090,2020-06-08
ja,4999,2020-06-08
de,4839,2020-06-08
nl,3033,2020-06-08
ru,2777,2020-06-08
ar,1931,2020-06-08
ur,1625,2020-06-08
pl,1230,2020-06-08
ro,1154,2020-06-08
ta,1126,2020-06-08
el,906,2020-06-08
et,903,2020-06-08
sv,841,2020-06-08
th,670,2020-06-08
mr,546,2020-06-08
lt,452,2020-06-08
zh,424,2020-06-08
da,407,2020-06-08
ml,357,2020-06-08
bn,356,2020-06-08
cs,278,2020-06-08
te,235,2020-06-08
fi,229,2020-06-08
ht,227,2020-06-08
uk,227,2020-06-08
kn,226,2020-06-08
gu,225,2020-06-08
fa,205,2020-06-08
vi,192,2020-06-08
lv,179,2020-06-08
no,152,2020-06-08
cy,149,2020-06-08
ko,149,2020-06-08
eu,113,2020-06-08
or,112,2020-06-08
ne,107,2020-06-08
hu,95,2020-06-08
sl,94,2020-06-08
bg,72,2020-06-08
pa,57,2020-06-08
ps,49,2020-06-08
iw,39,2020-06-08
ckb,38,2020-06-08
is,29,2020-06-08
hy,22,2020-06-08
si,22,2020-06-08
sr,18,2020-06-08
sd,17,2020-06-08
my,11,2020-06-08
km,9,2020-06-08
ka,7,2020-06-08
am,6,2020-06-08
dv,3,2020-06-08
bo,2,2020-06-08
lo,2,2020-06-08
