lang,n,date
en,209280,2022-02-06
es,31779,2022-02-06
pt,18559,2022-02-06
fr,14573,2022-02-06
in,12611,2022-02-06
und,8688,2022-02-06
tr,8011,2022-02-06
it,7898,2022-02-06
de,5089,2022-02-06
ja,3460,2022-02-06
nl,3409,2022-02-06
pl,2221,2022-02-06
tl,1929,2022-02-06
ru,1024,2022-02-06
ca,884,2022-02-06
sv,874,2022-02-06
hi,777,2022-02-06
cs,596,2022-02-06
el,537,2022-02-06
ar,493,2022-02-06
et,401,2022-02-06
ro,349,2022-02-06
zh,302,2022-02-06
da,267,2022-02-06
th,264,2022-02-06
fi,220,2022-02-06
lv,149,2022-02-06
uk,147,2022-02-06
no,133,2022-02-06
ml,112,2022-02-06
ht,103,2022-02-06
ta,97,2022-02-06
vi,94,2022-02-06
sl,93,2022-02-06
bn,72,2022-02-06
fa,68,2022-02-06
ko,66,2022-02-06
is,59,2022-02-06
mr,55,2022-02-06
ur,55,2022-02-06
cy,48,2022-02-06
iw,41,2022-02-06
te,38,2022-02-06
hu,37,2022-02-06
gu,32,2022-02-06
kn,32,2022-02-06
eu,30,2022-02-06
or,30,2022-02-06
bg,29,2022-02-06
lt,29,2022-02-06
ne,13,2022-02-06
pa,13,2022-02-06
sr,12,2022-02-06
si,10,2022-02-06
my,6,2022-02-06
am,2,2022-02-06
dv,1,2022-02-06
km,1,2022-02-06
lo,1,2022-02-06
ps,1,2022-02-06
