lang,n,date
en,497442,2021-04-28
es,88263,2021-04-28
pt,38858,2021-04-28
fr,20944,2021-04-28
und,19825,2021-04-28
in,18865,2021-04-28
hi,11891,2021-04-28
it,11231,2021-04-28
de,10028,2021-04-28
tr,8935,2021-04-28
tl,7423,2021-04-28
ja,6674,2021-04-28
nl,4895,2021-04-28
pl,3161,2021-04-28
ca,2310,2021-04-28
et,1782,2021-04-28
ru,1605,2021-04-28
el,1340,2021-04-28
th,1276,2021-04-28
ta,1151,2021-04-28
mr,1132,2021-04-28
sv,971,2021-04-28
ur,900,2021-04-28
ro,871,2021-04-28
ar,738,2021-04-28
kn,676,2021-04-28
ht,612,2021-04-28
cs,610,2021-04-28
te,589,2021-04-28
ml,563,2021-04-28
gu,546,2021-04-28
da,457,2021-04-28
bn,441,2021-04-28
zh,412,2021-04-28
fi,321,2021-04-28
lv,287,2021-04-28
vi,267,2021-04-28
uk,233,2021-04-28
sl,230,2021-04-28
no,228,2021-04-28
or,218,2021-04-28
ne,213,2021-04-28
pa,164,2021-04-28
ko,144,2021-04-28
cy,132,2021-04-28
lt,130,2021-04-28
hu,127,2021-04-28
eu,86,2021-04-28
fa,83,2021-04-28
si,81,2021-04-28
bg,46,2021-04-28
is,36,2021-04-28
iw,36,2021-04-28
my,20,2021-04-28
sr,14,2021-04-28
lo,11,2021-04-28
hy,10,2021-04-28
ps,10,2021-04-28
km,8,2021-04-28
am,5,2021-04-28
bo,4,2021-04-28
ckb,2,2021-04-28
dv,2,2021-04-28
ka,2,2021-04-28
sd,1,2021-04-28
