lang,n,date
en,608094,2020-12-17
es,103472,2020-12-17
pt,46050,2020-12-17
fr,40100,2020-12-17
und,22906,2020-12-17
in,19677,2020-12-17
de,17395,2020-12-17
it,15147,2020-12-17
nl,8850,2020-12-17
tr,8349,2020-12-17
ja,5611,2020-12-17
tl,5610,2020-12-17
ca,4684,2020-12-17
pl,4477,2020-12-17
el,2464,2020-12-17
ru,2350,2020-12-17
hi,1483,2020-12-17
sv,1281,2020-12-17
ro,1161,2020-12-17
cs,970,2020-12-17
et,810,2020-12-17
ar,695,2020-12-17
lv,666,2020-12-17
da,535,2020-12-17
zh,448,2020-12-17
th,425,2020-12-17
uk,393,2020-12-17
fi,304,2020-12-17
ht,287,2020-12-17
sl,275,2020-12-17
ta,261,2020-12-17
ur,253,2020-12-17
no,201,2020-12-17
vi,193,2020-12-17
cy,192,2020-12-17
lt,172,2020-12-17
mr,159,2020-12-17
ko,157,2020-12-17
hu,149,2020-12-17
eu,144,2020-12-17
fa,130,2020-12-17
bg,112,2020-12-17
gu,112,2020-12-17
ml,92,2020-12-17
bn,74,2020-12-17
te,73,2020-12-17
is,69,2020-12-17
iw,63,2020-12-17
kn,63,2020-12-17
si,44,2020-12-17
ne,38,2020-12-17
or,31,2020-12-17
my,26,2020-12-17
sr,23,2020-12-17
pa,16,2020-12-17
hy,14,2020-12-17
ps,11,2020-12-17
ka,10,2020-12-17
am,6,2020-12-17
km,6,2020-12-17
bo,4,2020-12-17
ckb,4,2020-12-17
lo,3,2020-12-17
dv,2,2020-12-17
