lang,n,date
en,442743,2021-05-05
pt,105373,2021-05-05
es,76640,2021-05-05
in,24938,2021-05-05
fr,18548,2021-05-05
und,17737,2021-05-05
hi,11900,2021-05-05
it,9397,2021-05-05
de,8099,2021-05-05
tr,6193,2021-05-05
tl,6124,2021-05-05
ja,5684,2021-05-05
nl,3653,2021-05-05
ca,2182,2021-05-05
et,2087,2021-05-05
pl,1903,2021-05-05
el,1651,2021-05-05
ru,1534,2021-05-05
th,1263,2021-05-05
ta,1229,2021-05-05
kn,934,2021-05-05
ro,831,2021-05-05
sv,790,2021-05-05
mr,741,2021-05-05
ht,691,2021-05-05
ar,629,2021-05-05
ur,580,2021-05-05
cs,551,2021-05-05
te,491,2021-05-05
gu,485,2021-05-05
ml,476,2021-05-05
bn,445,2021-05-05
zh,412,2021-05-05
uk,371,2021-05-05
fi,341,2021-05-05
da,339,2021-05-05
lv,338,2021-05-05
vi,315,2021-05-05
or,291,2021-05-05
ne,230,2021-05-05
no,195,2021-05-05
pa,176,2021-05-05
sl,157,2021-05-05
cy,127,2021-05-05
ko,123,2021-05-05
hu,118,2021-05-05
eu,100,2021-05-05
lt,92,2021-05-05
fa,88,2021-05-05
si,76,2021-05-05
is,52,2021-05-05
bg,38,2021-05-05
iw,28,2021-05-05
my,19,2021-05-05
sr,19,2021-05-05
km,9,2021-05-05
ps,8,2021-05-05
hy,7,2021-05-05
ka,6,2021-05-05
lo,5,2021-05-05
sd,5,2021-05-05
am,4,2021-05-05
bo,4,2021-05-05
dv,4,2021-05-05
ckb,3,2021-05-05
