lang,n,date
en,359718,2021-02-13
es,65078,2021-02-13
pt,26326,2021-02-13
fr,17319,2021-02-13
in,12953,2021-02-13
und,12401,2021-02-13
de,9575,2021-02-13
it,8327,2021-02-13
tr,5880,2021-02-13
ja,3954,2021-02-13
tl,3769,2021-02-13
nl,3498,2021-02-13
ca,2616,2021-02-13
pl,1458,2021-02-13
el,1374,2021-02-13
ru,1076,2021-02-13
hi,1058,2021-02-13
cs,809,2021-02-13
sv,772,2021-02-13
et,650,2021-02-13
ro,586,2021-02-13
ar,506,2021-02-13
th,325,2021-02-13
da,316,2021-02-13
lv,302,2021-02-13
zh,263,2021-02-13
fi,238,2021-02-13
uk,193,2021-02-13
vi,192,2021-02-13
ht,179,2021-02-13
ta,160,2021-02-13
sl,159,2021-02-13
no,119,2021-02-13
ml,107,2021-02-13
hu,104,2021-02-13
ur,96,2021-02-13
ko,82,2021-02-13
lt,77,2021-02-13
mr,74,2021-02-13
cy,69,2021-02-13
gu,65,2021-02-13
fa,53,2021-02-13
eu,51,2021-02-13
bn,50,2021-02-13
iw,47,2021-02-13
bg,42,2021-02-13
kn,42,2021-02-13
te,37,2021-02-13
si,23,2021-02-13
is,20,2021-02-13
my,17,2021-02-13
or,14,2021-02-13
ne,9,2021-02-13
dv,6,2021-02-13
sr,6,2021-02-13
hy,4,2021-02-13
am,3,2021-02-13
pa,3,2021-02-13
ps,2,2021-02-13
ka,1,2021-02-13
km,1,2021-02-13
lo,1,2021-02-13
