lang,n,date
en,107084,2020-01-25
es,31517,2020-01-25
fr,23314,2020-01-25
in,9696,2020-01-25
und,8856,2020-01-25
pt,6965,2020-01-25
de,2900,2020-01-25
it,2897,2020-01-25
tl,2591,2020-01-25
tr,2324,2020-01-25
nl,1971,2020-01-25
ja,1966,2020-01-25
ca,1904,2020-01-25
th,1503,2020-01-25
lt,1376,2020-01-25
ro,798,2020-01-25
zh,750,2020-01-25
pl,745,2020-01-25
ar,389,2020-01-25
et,317,2020-01-25
fi,285,2020-01-25
hi,285,2020-01-25
da,282,2020-01-25
cs,257,2020-01-25
ru,234,2020-01-25
sv,192,2020-01-25
ht,191,2020-01-25
ta,143,2020-01-25
fa,139,2020-01-25
ko,113,2020-01-25
ur,108,2020-01-25
sl,67,2020-01-25
el,56,2020-01-25
ml,47,2020-01-25
vi,38,2020-01-25
si,36,2020-01-25
kn,34,2020-01-25
lv,30,2020-01-25
bn,28,2020-01-25
iw,25,2020-01-25
or,23,2020-01-25
cy,22,2020-01-25
eu,21,2020-01-25
gu,21,2020-01-25
ne,21,2020-01-25
no,21,2020-01-25
uk,21,2020-01-25
hu,18,2020-01-25
mr,18,2020-01-25
pa,16,2020-01-25
te,16,2020-01-25
km,6,2020-01-25
my,6,2020-01-25
ckb,5,2020-01-25
is,5,2020-01-25
am,4,2020-01-25
ps,4,2020-01-25
lo,3,2020-01-25
bg,2,2020-01-25
dv,2,2020-01-25
sr,2,2020-01-25
