lang,n,date
en,497289,2020-05-16
es,155303,2020-05-16
pt,61303,2020-05-16
und,36312,2020-05-16
fr,29241,2020-05-16
in,25705,2020-05-16
it,16296,2020-05-16
ja,8297,2020-05-16
hi,7893,2020-05-16
tr,7798,2020-05-16
tl,7726,2020-05-16
ca,6659,2020-05-16
de,6055,2020-05-16
nl,3548,2020-05-16
ru,3175,2020-05-16
ar,2262,2020-05-16
ro,1217,2020-05-16
ta,999,2020-05-16
pl,940,2020-05-16
et,854,2020-05-16
th,819,2020-05-16
ur,798,2020-05-16
sv,793,2020-05-16
mr,690,2020-05-16
el,614,2020-05-16
lt,500,2020-05-16
zh,455,2020-05-16
uk,454,2020-05-16
ml,414,2020-05-16
cs,386,2020-05-16
fi,386,2020-05-16
gu,365,2020-05-16
ht,340,2020-05-16
kn,330,2020-05-16
bn,310,2020-05-16
da,291,2020-05-16
vi,275,2020-05-16
te,255,2020-05-16
ne,246,2020-05-16
fa,240,2020-05-16
lv,209,2020-05-16
sl,181,2020-05-16
ko,167,2020-05-16
cy,154,2020-05-16
no,123,2020-05-16
or,110,2020-05-16
eu,106,2020-05-16
hu,94,2020-05-16
pa,72,2020-05-16
bg,47,2020-05-16
ps,43,2020-05-16
is,40,2020-05-16
iw,40,2020-05-16
si,31,2020-05-16
my,19,2020-05-16
am,17,2020-05-16
sr,16,2020-05-16
sd,12,2020-05-16
ka,10,2020-05-16
hy,8,2020-05-16
km,7,2020-05-16
ckb,5,2020-05-16
dv,2,2020-05-16
lo,2,2020-05-16
bo,1,2020-05-16
