lang,n,date
en,744776,2020-04-30
es,225526,2020-04-30
pt,77729,2020-04-30
fr,53898,2020-04-30
und,46758,2020-04-30
in,30985,2020-04-30
it,28701,2020-04-30
ja,13197,2020-04-30
de,10862,2020-04-30
ca,10808,2020-04-30
tr,9333,2020-04-30
tl,9268,2020-04-30
hi,6632,2020-04-30
nl,5353,2020-04-30
ru,4540,2020-04-30
ar,2331,2020-04-30
ro,2063,2020-04-30
pl,1610,2020-04-30
el,1543,2020-04-30
th,1507,2020-04-30
ta,1352,2020-04-30
et,1272,2020-04-30
sv,1134,2020-04-30
zh,860,2020-04-30
ur,811,2020-04-30
cs,780,2020-04-30
mr,745,2020-04-30
uk,612,2020-04-30
lt,577,2020-04-30
fi,554,2020-04-30
da,535,2020-04-30
kn,445,2020-04-30
te,441,2020-04-30
lv,434,2020-04-30
ht,395,2020-04-30
ml,392,2020-04-30
bn,377,2020-04-30
gu,351,2020-04-30
vi,351,2020-04-30
sl,334,2020-04-30
cy,305,2020-04-30
fa,258,2020-04-30
eu,253,2020-04-30
no,233,2020-04-30
ko,206,2020-04-30
or,146,2020-04-30
bg,145,2020-04-30
iw,137,2020-04-30
pa,136,2020-04-30
hu,116,2020-04-30
ne,109,2020-04-30
si,77,2020-04-30
is,73,2020-04-30
ps,52,2020-04-30
sr,37,2020-04-30
hy,34,2020-04-30
my,26,2020-04-30
ckb,21,2020-04-30
am,14,2020-04-30
ka,13,2020-04-30
km,13,2020-04-30
sd,8,2020-04-30
bo,6,2020-04-30
lo,5,2020-04-30
dv,2,2020-04-30
