lang,n,date
en,865034,2020-04-22
es,245349,2020-04-22
pt,70577,2020-04-22
und,59076,2020-04-22
fr,58540,2020-04-22
in,39415,2020-04-22
it,29611,2020-04-22
ja,15899,2020-04-22
de,13267,2020-04-22
ca,11260,2020-04-22
tl,10459,2020-04-22
tr,9425,2020-04-22
hi,8565,2020-04-22
nl,6521,2020-04-22
ru,5243,2020-04-22
ar,2738,2020-04-22
ro,2335,2020-04-22
pl,2091,2020-04-22
th,1916,2020-04-22
ta,1724,2020-04-22
el,1512,2020-04-22
et,1418,2020-04-22
sv,1334,2020-04-22
mr,979,2020-04-22
zh,950,2020-04-22
cs,942,2020-04-22
ur,909,2020-04-22
da,761,2020-04-22
lt,712,2020-04-22
uk,681,2020-04-22
fi,660,2020-04-22
ht,556,2020-04-22
te,549,2020-04-22
bn,514,2020-04-22
kn,501,2020-04-22
vi,498,2020-04-22
ml,482,2020-04-22
gu,466,2020-04-22
lv,420,2020-04-22
fa,364,2020-04-22
sl,347,2020-04-22
cy,338,2020-04-22
ko,260,2020-04-22
no,249,2020-04-22
or,228,2020-04-22
eu,223,2020-04-22
ne,206,2020-04-22
iw,159,2020-04-22
pa,157,2020-04-22
hu,133,2020-04-22
bg,132,2020-04-22
is,84,2020-04-22
si,69,2020-04-22
sr,64,2020-04-22
ps,54,2020-04-22
my,36,2020-04-22
am,29,2020-04-22
ckb,28,2020-04-22
lo,21,2020-04-22
hy,19,2020-04-22
sd,12,2020-04-22
ka,9,2020-04-22
km,9,2020-04-22
dv,6,2020-04-22
bo,4,2020-04-22
ug,1,2020-04-22
