lang,n,date
en,385021,2021-04-09
es,105324,2021-04-09
pt,57864,2021-04-09
fr,22618,2021-04-09
de,17242,2021-04-09
und,15832,2021-04-09
it,13291,2021-04-09
in,11957,2021-04-09
tr,7722,2021-04-09
tl,7718,2021-04-09
hi,6699,2021-04-09
nl,4598,2021-04-09
ja,4307,2021-04-09
pl,2999,2021-04-09
ca,2846,2021-04-09
ru,1439,2021-04-09
el,1280,2021-04-09
et,1235,2021-04-09
th,1224,2021-04-09
mr,1198,2021-04-09
sv,917,2021-04-09
ro,861,2021-04-09
ta,728,2021-04-09
cs,664,2021-04-09
gu,593,2021-04-09
ar,571,2021-04-09
fi,470,2021-04-09
lv,375,2021-04-09
ht,358,2021-04-09
da,349,2021-04-09
uk,328,2021-04-09
no,322,2021-04-09
zh,306,2021-04-09
ur,269,2021-04-09
sl,252,2021-04-09
ml,246,2021-04-09
bn,236,2021-04-09
te,209,2021-04-09
kn,201,2021-04-09
hu,171,2021-04-09
or,163,2021-04-09
cy,122,2021-04-09
vi,110,2021-04-09
lt,98,2021-04-09
ko,96,2021-04-09
pa,84,2021-04-09
fa,79,2021-04-09
is,69,2021-04-09
eu,61,2021-04-09
ne,49,2021-04-09
bg,43,2021-04-09
iw,19,2021-04-09
sr,17,2021-04-09
si,14,2021-04-09
km,11,2021-04-09
my,9,2021-04-09
am,6,2021-04-09
bo,3,2021-04-09
ckb,2,2021-04-09
ka,2,2021-04-09
lo,2,2021-04-09
hy,1,2021-04-09
ps,1,2021-04-09
