lang,n,date
en,357889,2021-08-16
es,51942,2021-08-16
in,28472,2021-08-16
pt,25795,2021-08-16
fr,17577,2021-08-16
und,12307,2021-08-16
it,7690,2021-08-16
tl,7614,2021-08-16
ja,6304,2021-08-16
de,5267,2021-08-16
tr,4474,2021-08-16
nl,2579,2021-08-16
ca,1407,2021-08-16
ru,1251,2021-08-16
pl,1110,2021-08-16
hi,907,2021-08-16
th,884,2021-08-16
el,854,2021-08-16
zh,548,2021-08-16
sv,538,2021-08-16
cs,501,2021-08-16
et,497,2021-08-16
ar,453,2021-08-16
ro,417,2021-08-16
ta,286,2021-08-16
vi,257,2021-08-16
fi,249,2021-08-16
lv,238,2021-08-16
sl,193,2021-08-16
da,191,2021-08-16
ht,181,2021-08-16
ko,181,2021-08-16
uk,181,2021-08-16
mr,133,2021-08-16
ml,132,2021-08-16
fa,122,2021-08-16
bn,92,2021-08-16
iw,92,2021-08-16
no,92,2021-08-16
hu,83,2021-08-16
cy,81,2021-08-16
kn,80,2021-08-16
gu,66,2021-08-16
ur,58,2021-08-16
is,57,2021-08-16
te,57,2021-08-16
lt,49,2021-08-16
eu,46,2021-08-16
bg,43,2021-08-16
si,42,2021-08-16
or,41,2021-08-16
sr,22,2021-08-16
my,19,2021-08-16
ne,18,2021-08-16
pa,16,2021-08-16
ka,7,2021-08-16
hy,5,2021-08-16
lo,4,2021-08-16
km,3,2021-08-16
am,2,2021-08-16
dv,1,2021-08-16
