lang,n,date
en,346548,2021-06-03
es,74923,2021-06-03
pt,36956,2021-06-03
in,20939,2021-06-03
fr,14857,2021-06-03
und,13771,2021-06-03
it,8246,2021-06-03
hi,5247,2021-06-03
de,4853,2021-06-03
tl,4693,2021-06-03
ja,4623,2021-06-03
nl,3602,2021-06-03
tr,2696,2021-06-03
ca,1877,2021-06-03
pl,1305,2021-06-03
ru,1272,2021-06-03
ta,998,2021-06-03
et,980,2021-06-03
sv,790,2021-06-03
ar,754,2021-06-03
el,738,2021-06-03
cy,683,2021-06-03
th,669,2021-06-03
mr,633,2021-06-03
ht,584,2021-06-03
zh,569,2021-06-03
ro,556,2021-06-03
kn,474,2021-06-03
cs,446,2021-06-03
bn,368,2021-06-03
ml,328,2021-06-03
eu,295,2021-06-03
vi,288,2021-06-03
te,278,2021-06-03
fi,242,2021-06-03
ko,237,2021-06-03
uk,228,2021-06-03
lv,225,2021-06-03
da,215,2021-06-03
gu,202,2021-06-03
ur,195,2021-06-03
no,154,2021-06-03
or,154,2021-06-03
ne,141,2021-06-03
sl,138,2021-06-03
hu,101,2021-06-03
fa,59,2021-06-03
lt,56,2021-06-03
pa,55,2021-06-03
si,48,2021-06-03
bg,42,2021-06-03
is,34,2021-06-03
iw,26,2021-06-03
my,12,2021-06-03
sr,11,2021-06-03
ps,10,2021-06-03
km,7,2021-06-03
lo,6,2021-06-03
dv,5,2021-06-03
bo,3,2021-06-03
am,2,2021-06-03
hy,2,2021-06-03
ka,2,2021-06-03
