lang,n,date
en,1373582,2020-03-26
es,418069,2020-03-26
pt,125499,2020-03-26
und,102653,2020-03-26
fr,99175,2020-03-26
it,52551,2020-03-26
in,49358,2020-03-26
tl,22914,2020-03-26
ca,22319,2020-03-26
tr,21781,2020-03-26
de,21728,2020-03-26
ja,18797,2020-03-26
hi,12566,2020-03-26
nl,11639,2020-03-26
ar,4766,2020-03-26
th,4715,2020-03-26
ru,4532,2020-03-26
ro,3978,2020-03-26
pl,2684,2020-03-26
el,2186,2020-03-26
lt,2071,2020-03-26
et,2060,2020-03-26
ta,1912,2020-03-26
sv,1679,2020-03-26
ur,1503,2020-03-26
cs,1433,2020-03-26
da,1423,2020-03-26
zh,1303,2020-03-26
fi,1220,2020-03-26
mr,1177,2020-03-26
ht,1116,2020-03-26
fa,906,2020-03-26
vi,819,2020-03-26
te,807,2020-03-26
ml,799,2020-03-26
uk,790,2020-03-26
lv,745,2020-03-26
sl,640,2020-03-26
kn,607,2020-03-26
gu,577,2020-03-26
bn,564,2020-03-26
ko,506,2020-03-26
no,441,2020-03-26
cy,422,2020-03-26
eu,388,2020-03-26
ne,377,2020-03-26
or,269,2020-03-26
bg,206,2020-03-26
iw,166,2020-03-26
hu,162,2020-03-26
pa,146,2020-03-26
is,133,2020-03-26
sr,129,2020-03-26
si,119,2020-03-26
ps,84,2020-03-26
hy,62,2020-03-26
am,53,2020-03-26
my,50,2020-03-26
ckb,47,2020-03-26
km,25,2020-03-26
ka,22,2020-03-26
bo,12,2020-03-26
sd,11,2020-03-26
lo,9,2020-03-26
ug,9,2020-03-26
dv,5,2020-03-26
