lang,n,date
en,458630,2020-08-11
es,137916,2020-08-11
pt,48156,2020-08-11
und,24304,2020-08-11
fr,19794,2020-08-11
in,15781,2020-08-11
it,9753,2020-08-11
tl,7569,2020-08-11
tr,7397,2020-08-11
ja,5958,2020-08-11
ca,5859,2020-08-11
de,4835,2020-08-11
hi,3681,2020-08-11
nl,3399,2020-08-11
ru,2696,2020-08-11
pl,1389,2020-08-11
ro,1232,2020-08-11
et,925,2020-08-11
el,840,2020-08-11
ar,809,2020-08-11
ta,658,2020-08-11
sv,556,2020-08-11
cs,446,2020-08-11
da,378,2020-08-11
mr,354,2020-08-11
zh,344,2020-08-11
ml,334,2020-08-11
th,327,2020-08-11
fi,303,2020-08-11
bn,295,2020-08-11
vi,286,2020-08-11
uk,270,2020-08-11
gu,263,2020-08-11
lt,263,2020-08-11
ur,252,2020-08-11
kn,238,2020-08-11
te,231,2020-08-11
no,219,2020-08-11
lv,175,2020-08-11
cy,170,2020-08-11
ht,164,2020-08-11
or,134,2020-08-11
fa,122,2020-08-11
sl,118,2020-08-11
ne,102,2020-08-11
ko,99,2020-08-11
hu,95,2020-08-11
bg,75,2020-08-11
eu,74,2020-08-11
pa,67,2020-08-11
is,53,2020-08-11
iw,50,2020-08-11
sr,43,2020-08-11
si,17,2020-08-11
ka,10,2020-08-11
am,9,2020-08-11
hy,8,2020-08-11
ckb,5,2020-08-11
my,5,2020-08-11
km,4,2020-08-11
ps,4,2020-08-11
bo,3,2020-08-11
dv,3,2020-08-11
lo,1,2020-08-11
