lang,n,date
en,310557,2021-09-30
es,38816,2021-09-30
pt,20080,2021-09-30
fr,12436,2021-09-30
und,11826,2021-09-30
in,9511,2021-09-30
it,6950,2021-09-30
de,5412,2021-09-30
ja,4780,2021-09-30
tl,4033,2021-09-30
tr,3762,2021-09-30
nl,3161,2021-09-30
ru,1584,2021-09-30
pl,1566,2021-09-30
ca,1293,2021-09-30
el,975,2021-09-30
hi,861,2021-09-30
ro,761,2021-09-30
sv,513,2021-09-30
zh,480,2021-09-30
cs,449,2021-09-30
lv,439,2021-09-30
et,431,2021-09-30
ar,428,2021-09-30
sl,399,2021-09-30
th,390,2021-09-30
uk,280,2021-09-30
fi,242,2021-09-30
vi,217,2021-09-30
ta,216,2021-09-30
da,206,2021-09-30
hu,110,2021-09-30
ht,104,2021-09-30
ml,102,2021-09-30
mr,91,2021-09-30
ur,89,2021-09-30
bn,84,2021-09-30
no,84,2021-09-30
ko,78,2021-09-30
cy,77,2021-09-30
fa,71,2021-09-30
kn,69,2021-09-30
iw,67,2021-09-30
te,54,2021-09-30
lt,50,2021-09-30
or,45,2021-09-30
gu,42,2021-09-30
bg,41,2021-09-30
eu,40,2021-09-30
is,29,2021-09-30
si,26,2021-09-30
ne,14,2021-09-30
sr,14,2021-09-30
my,9,2021-09-30
pa,9,2021-09-30
am,4,2021-09-30
hy,2,2021-09-30
ka,2,2021-09-30
km,2,2021-09-30
lo,2,2021-09-30
ckb,1,2021-09-30
dv,1,2021-09-30
ps,1,2021-09-30
