lang,n,date
en,92990,2020-02-14
es,23108,2020-02-14
und,5750,2020-02-14
fr,5415,2020-02-14
ja,4782,2020-02-14
it,4196,2020-02-14
pt,4095,2020-02-14
in,2921,2020-02-14
de,2007,2020-02-14
ca,1367,2020-02-14
zh,996,2020-02-14
tr,869,2020-02-14
nl,864,2020-02-14
tl,708,2020-02-14
lt,536,2020-02-14
ro,448,2020-02-14
hi,434,2020-02-14
ru,315,2020-02-14
th,289,2020-02-14
pl,261,2020-02-14
ar,237,2020-02-14
vi,205,2020-02-14
el,153,2020-02-14
fi,124,2020-02-14
da,119,2020-02-14
ta,119,2020-02-14
sv,116,2020-02-14
ht,99,2020-02-14
et,97,2020-02-14
cs,96,2020-02-14
ko,82,2020-02-14
ur,53,2020-02-14
ml,43,2020-02-14
mr,41,2020-02-14
bn,37,2020-02-14
no,36,2020-02-14
sl,34,2020-02-14
gu,31,2020-02-14
cy,30,2020-02-14
fa,27,2020-02-14
te,27,2020-02-14
iw,25,2020-02-14
kn,22,2020-02-14
lv,21,2020-02-14
uk,20,2020-02-14
si,16,2020-02-14
ne,14,2020-02-14
or,10,2020-02-14
pa,9,2020-02-14
my,5,2020-02-14
bg,4,2020-02-14
eu,4,2020-02-14
is,4,2020-02-14
km,4,2020-02-14
am,3,2020-02-14
hu,3,2020-02-14
sr,3,2020-02-14
hy,2,2020-02-14
bo,1,2020-02-14
ckb,1,2020-02-14
ka,1,2020-02-14
