lang,n,date
en,478319,2020-07-20
es,135250,2020-07-20
pt,49393,2020-07-20
und,24429,2020-07-20
in,22215,2020-07-20
fr,20171,2020-07-20
it,8364,2020-07-20
tl,8264,2020-07-20
ca,6391,2020-07-20
ja,4984,2020-07-20
hi,4254,2020-07-20
de,3589,2020-07-20
tr,2872,2020-07-20
ru,2592,2020-07-20
nl,2174,2020-07-20
ro,1278,2020-07-20
ar,992,2020-07-20
et,898,2020-07-20
ta,810,2020-07-20
pl,711,2020-07-20
el,565,2020-07-20
mr,558,2020-07-20
sv,555,2020-07-20
th,464,2020-07-20
ml,432,2020-07-20
kn,388,2020-07-20
cs,387,2020-07-20
zh,372,2020-07-20
bn,353,2020-07-20
lt,312,2020-07-20
te,298,2020-07-20
gu,294,2020-07-20
uk,275,2020-07-20
fa,247,2020-07-20
lv,239,2020-07-20
ur,235,2020-07-20
fi,226,2020-07-20
da,208,2020-07-20
ht,175,2020-07-20
sl,143,2020-07-20
or,129,2020-07-20
vi,125,2020-07-20
cy,120,2020-07-20
eu,115,2020-07-20
iw,105,2020-07-20
ko,96,2020-07-20
hu,93,2020-07-20
no,91,2020-07-20
bg,62,2020-07-20
pa,57,2020-07-20
ne,44,2020-07-20
sr,29,2020-07-20
is,22,2020-07-20
si,14,2020-07-20
ps,12,2020-07-20
hy,8,2020-07-20
ckb,7,2020-07-20
am,4,2020-07-20
ka,4,2020-07-20
my,4,2020-07-20
km,3,2020-07-20
dv,2,2020-07-20
lo,1,2020-07-20
