lang,n,date
en,1147677,2020-03-16
es,435699,2020-03-16
pt,152851,2020-03-16
fr,115781,2020-03-16
und,80095,2020-03-16
it,51212,2020-03-16
in,30676,2020-03-16
tr,29801,2020-03-16
de,29169,2020-03-16
ca,28121,2020-03-16
tl,22262,2020-03-16
nl,19805,2020-03-16
ja,8233,2020-03-16
hi,4781,2020-03-16
ar,4547,2020-03-16
ro,3759,2020-03-16
lt,3499,2020-03-16
th,3277,2020-03-16
ru,3273,2020-03-16
el,2799,2020-03-16
pl,2611,2020-03-16
sv,1870,2020-03-16
cs,1726,2020-03-16
da,1703,2020-03-16
et,1578,2020-03-16
fi,1401,2020-03-16
ta,954,2020-03-16
ht,939,2020-03-16
ur,914,2020-03-16
zh,887,2020-03-16
fa,738,2020-03-16
no,680,2020-03-16
sl,638,2020-03-16
lv,626,2020-03-16
mr,607,2020-03-16
uk,577,2020-03-16
vi,433,2020-03-16
cy,420,2020-03-16
ml,392,2020-03-16
eu,368,2020-03-16
ko,360,2020-03-16
bn,314,2020-03-16
te,249,2020-03-16
kn,245,2020-03-16
iw,215,2020-03-16
or,196,2020-03-16
gu,193,2020-03-16
bg,190,2020-03-16
hu,175,2020-03-16
sr,159,2020-03-16
si,136,2020-03-16
is,125,2020-03-16
ne,76,2020-03-16
am,52,2020-03-16
pa,51,2020-03-16
ps,43,2020-03-16
ckb,33,2020-03-16
hy,28,2020-03-16
km,22,2020-03-16
my,16,2020-03-16
ka,14,2020-03-16
dv,13,2020-03-16
sd,10,2020-03-16
lo,7,2020-03-16
bo,2,2020-03-16
