lang,n,date
en,241232,2021-11-19
es,40395,2021-11-19
de,28477,2021-11-19
fr,20233,2021-11-19
pt,13808,2021-11-19
it,12958,2021-11-19
und,12833,2021-11-19
nl,9395,2021-11-19
in,7214,2021-11-19
pl,5420,2021-11-19
tr,5009,2021-11-19
ja,3085,2021-11-19
el,2544,2021-11-19
cs,2372,2021-11-19
tl,2290,2021-11-19
ru,1857,2021-11-19
ca,1787,2021-11-19
sv,1114,2021-11-19
hi,819,2021-11-19
ro,721,2021-11-19
da,444,2021-11-19
et,383,2021-11-19
th,380,2021-11-19
sl,359,2021-11-19
fi,335,2021-11-19
zh,334,2021-11-19
ar,329,2021-11-19
uk,301,2021-11-19
vi,260,2021-11-19
lv,242,2021-11-19
no,211,2021-11-19
hu,180,2021-11-19
ta,142,2021-11-19
ht,120,2021-11-19
bg,90,2021-11-19
eu,74,2021-11-19
ur,72,2021-11-19
is,68,2021-11-19
ko,68,2021-11-19
ml,68,2021-11-19
cy,63,2021-11-19
gu,62,2021-11-19
fa,54,2021-11-19
bn,53,2021-11-19
mr,53,2021-11-19
kn,47,2021-11-19
lt,40,2021-11-19
iw,33,2021-11-19
te,32,2021-11-19
or,25,2021-11-19
si,23,2021-11-19
hy,18,2021-11-19
sr,17,2021-11-19
my,10,2021-11-19
ka,7,2021-11-19
am,5,2021-11-19
lo,4,2021-11-19
ne,4,2021-11-19
pa,4,2021-11-19
bo,1,2021-11-19
km,1,2021-11-19
sd,1,2021-11-19
