lang,n,date
en,593428,2020-04-26
es,189171,2020-04-26
pt,48861,2020-04-26
und,46444,2020-04-26
fr,45108,2020-04-26
it,27424,2020-04-26
in,23876,2020-04-26
ja,12959,2020-04-26
tr,11963,2020-04-26
hi,11289,2020-04-26
de,11162,2020-04-26
ca,8711,2020-04-26
tl,7923,2020-04-26
nl,5580,2020-04-26
ru,3475,2020-04-26
ar,2669,2020-04-26
ro,1744,2020-04-26
pl,1579,2020-04-26
ta,1439,2020-04-26
el,1325,2020-04-26
th,1321,2020-04-26
et,1279,2020-04-26
ur,1269,2020-04-26
sv,1061,2020-04-26
mr,814,2020-04-26
zh,725,2020-04-26
lt,671,2020-04-26
cs,564,2020-04-26
fi,499,2020-04-26
gu,483,2020-04-26
ml,481,2020-04-26
te,473,2020-04-26
da,471,2020-04-26
uk,471,2020-04-26
bn,469,2020-04-26
vi,388,2020-04-26
ht,384,2020-04-26
kn,382,2020-04-26
fa,343,2020-04-26
sl,279,2020-04-26
lv,262,2020-04-26
ne,217,2020-04-26
no,208,2020-04-26
cy,184,2020-04-26
eu,184,2020-04-26
ko,180,2020-04-26
or,167,2020-04-26
iw,141,2020-04-26
pa,128,2020-04-26
hu,124,2020-04-26
bg,116,2020-04-26
si,112,2020-04-26
is,44,2020-04-26
sr,43,2020-04-26
ps,38,2020-04-26
my,30,2020-04-26
ka,24,2020-04-26
sd,19,2020-04-26
am,16,2020-04-26
ckb,10,2020-04-26
lo,9,2020-04-26
hy,8,2020-04-26
km,8,2020-04-26
dv,2,2020-04-26
