lang,n,date
en,118938,2020-02-03
es,42677,2020-02-03
pt,11794,2020-02-03
it,9966,2020-02-03
fr,9903,2020-02-03
und,8480,2020-02-03
in,6038,2020-02-03
de,4988,2020-02-03
ja,2160,2020-02-03
ca,2048,2020-02-03
tr,1944,2020-02-03
tl,1577,2020-02-03
nl,1563,2020-02-03
lt,1088,2020-02-03
hi,1001,2020-02-03
zh,873,2020-02-03
ro,579,2020-02-03
pl,547,2020-02-03
th,442,2020-02-03
ta,395,2020-02-03
ur,371,2020-02-03
ar,369,2020-02-03
da,332,2020-02-03
sv,284,2020-02-03
fi,228,2020-02-03
ru,225,2020-02-03
cs,184,2020-02-03
el,171,2020-02-03
ko,167,2020-02-03
et,157,2020-02-03
ml,152,2020-02-03
ht,137,2020-02-03
fa,135,2020-02-03
bn,84,2020-02-03
mr,79,2020-02-03
gu,75,2020-02-03
vi,75,2020-02-03
te,74,2020-02-03
kn,68,2020-02-03
no,66,2020-02-03
or,55,2020-02-03
sl,53,2020-02-03
ne,43,2020-02-03
lv,28,2020-02-03
eu,27,2020-02-03
cy,21,2020-02-03
pa,17,2020-02-03
iw,15,2020-02-03
si,15,2020-02-03
hu,14,2020-02-03
sd,13,2020-02-03
ps,12,2020-02-03
uk,12,2020-02-03
am,11,2020-02-03
ckb,9,2020-02-03
is,9,2020-02-03
bg,6,2020-02-03
km,5,2020-02-03
my,4,2020-02-03
bo,2,2020-02-03
hy,2,2020-02-03
ka,2,2020-02-03
sr,2,2020-02-03
lo,1,2020-02-03
