lang,n,date
en,319276,2021-06-15
es,69742,2021-06-15
pt,35390,2021-06-15
in,29583,2021-06-15
fr,14696,2021-06-15
und,12450,2021-06-15
it,8581,2021-06-15
tr,5026,2021-06-15
de,4876,2021-06-15
ja,4612,2021-06-15
tl,4281,2021-06-15
nl,3212,2021-06-15
hi,2892,2021-06-15
ru,2111,2021-06-15
ca,1688,2021-06-15
pl,1403,2021-06-15
ar,779,2021-06-15
el,773,2021-06-15
ta,759,2021-06-15
et,723,2021-06-15
th,665,2021-06-15
sv,519,2021-06-15
cs,516,2021-06-15
ro,482,2021-06-15
zh,466,2021-06-15
lv,415,2021-06-15
ml,352,2021-06-15
mr,320,2021-06-15
ht,292,2021-06-15
bn,287,2021-06-15
da,266,2021-06-15
ko,266,2021-06-15
vi,213,2021-06-15
uk,207,2021-06-15
kn,195,2021-06-15
fi,192,2021-06-15
te,166,2021-06-15
ur,153,2021-06-15
gu,152,2021-06-15
no,143,2021-06-15
or,132,2021-06-15
cy,122,2021-06-15
sl,97,2021-06-15
ne,87,2021-06-15
pa,70,2021-06-15
eu,58,2021-06-15
hu,58,2021-06-15
lt,58,2021-06-15
is,45,2021-06-15
fa,44,2021-06-15
bg,39,2021-06-15
si,33,2021-06-15
my,21,2021-06-15
iw,15,2021-06-15
km,14,2021-06-15
ps,12,2021-06-15
sr,8,2021-06-15
ka,6,2021-06-15
ckb,3,2021-06-15
lo,3,2021-06-15
am,2,2021-06-15
hy,2,2021-06-15
bo,1,2021-06-15
dv,1,2021-06-15
