lang,n,date
en,551941,2020-10-15
es,88739,2020-10-15
fr,37056,2020-10-15
it,24257,2020-10-15
pt,24158,2020-10-15
und,20031,2020-10-15
in,14719,2020-10-15
de,12085,2020-10-15
nl,7161,2020-10-15
pl,6294,2020-10-15
ca,6224,2020-10-15
tl,5822,2020-10-15
tr,5123,2020-10-15
ja,3309,2020-10-15
ru,3232,2020-10-15
hi,1698,2020-10-15
cs,1691,2020-10-15
el,1431,2020-10-15
ro,1174,2020-10-15
et,698,2020-10-15
ar,672,2020-10-15
sv,664,2020-10-15
lv,541,2020-10-15
sl,446,2020-10-15
uk,390,2020-10-15
ta,377,2020-10-15
da,322,2020-10-15
zh,284,2020-10-15
fi,282,2020-10-15
ht,282,2020-10-15
gu,249,2020-10-15
th,238,2020-10-15
ur,195,2020-10-15
lt,175,2020-10-15
mr,171,2020-10-15
bn,160,2020-10-15
cy,157,2020-10-15
ml,157,2020-10-15
vi,139,2020-10-15
no,129,2020-10-15
bg,111,2020-10-15
eu,109,2020-10-15
hu,109,2020-10-15
te,106,2020-10-15
fa,90,2020-10-15
is,90,2020-10-15
kn,86,2020-10-15
iw,85,2020-10-15
ko,78,2020-10-15
or,67,2020-10-15
ne,64,2020-10-15
si,45,2020-10-15
my,21,2020-10-15
sr,19,2020-10-15
pa,18,2020-10-15
hy,10,2020-10-15
ka,7,2020-10-15
ps,5,2020-10-15
am,3,2020-10-15
lo,3,2020-10-15
ckb,2,2020-10-15
km,2,2020-10-15
ug,1,2020-10-15
